sales_id,retailer_id,retailer,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method,gross_margin_rate,cogs,gross_profit
741,1128299,"West Gear",2020-07-23,West,Washington,Seattle,"Men's Apparel",70,325,22750.00,5688.00,In-store,0.4900,11602.50,11147.50
742,1128299,"Sports Direct",2020-07-23,South,Texas,Houston,"Men's Apparel",36,154,5544.00,238.00,Online,0.4900,2827.44,2716.56
743,1128299,"Sports Direct",2020-07-23,South,Texas,Houston,"Men's Apparel",40,550,22000.00,6600.00,Outlet,0.4900,11220.00,10780.00
744,1128299,"Sports Direct",2020-07-23,South,Texas,Houston,"Men's Apparel",26,176,4576.00,156.00,Outlet,0.4900,2333.76,2242.24
745,1128299,"West Gear",2020-07-24,West,Washington,Seattle,"Women's Apparel",75,375,28125.00,5625.00,In-store,0.4900,14343.75,13781.25
746,1128299,"West Gear",2020-07-24,West,Washington,Seattle,"Women's Apparel",71,101,7171.00,251.00,Online,0.4900,3657.21,3513.79
747,1128299,"Sports Direct",2020-07-24,South,Texas,Houston,"Women's Apparel",25,224,5600.00,314.00,Outlet,0.4900,2856.00,2744.00
748,1128299,"Sports Direct",2020-07-24,South,Texas,Houston,"Women's Apparel",34,203,6902.00,442.00,Online,0.4900,3520.02,3381.98
749,1128299,"Sports Direct",2020-07-24,South,Texas,Houston,"Women's Apparel",35,700,24500.00,12250.00,Outlet,0.4900,12495.00,12005.00
750,1128299,"West Gear",2020-07-25,West,Washington,Seattle,"Men's Street Footwear",60,600,36000.00,10800.00,In-store,0.4900,18360.00,17640.00
751,1128299,"West Gear",2020-07-25,West,Washington,Seattle,"Men's Street Footwear",54,162,8748.00,385.00,Online,0.4900,4461.48,4286.52
752,1128299,"Sports Direct",2020-07-25,South,Texas,Houston,"Men's Street Footwear",25,850,21250.00,7438.00,Outlet,0.4900,10837.50,10412.50
753,1128299,"Sports Direct",2020-07-25,South,Texas,Houston,"Men's Street Footwear",23,213,4899.00,245.00,Online,0.4900,2498.49,2400.51
754,1128299,"Sports Direct",2020-07-25,South,Texas,Houston,"Men's Street Footwear",20,255,5100.00,209.00,Outlet,0.4900,2601.00,2499.00
755,1128299,"West Gear",2020-07-26,West,Washington,Seattle,"Men's Athletic Footwear",60,188,11280.00,417.00,Online,0.4900,5752.80,5527.20
756,1128299,"West Gear",2020-07-26,West,Washington,Seattle,"Men's Athletic Footwear",65,625,40625.00,10156.00,In-store,0.4900,20718.75,19906.25
757,1128299,"Sports Direct",2020-07-26,South,Texas,Houston,"Men's Athletic Footwear",35,850,29750.00,10413.00,Outlet,0.4900,15172.50,14577.50
758,1128299,"Sports Direct",2020-07-26,South,Texas,Houston,"Men's Athletic Footwear",33,255,8415.00,379.00,Online,0.4900,4291.65,4123.35
759,1128299,"Sports Direct",2020-07-26,South,Texas,Houston,"Men's Athletic Footwear",23,289,6647.00,279.00,Outlet,0.4900,3389.97,3257.03
760,1128299,"West Gear",2020-07-27,West,Washington,Seattle,"Women's Street Footwear",60,475,28500.00,7125.00,In-store,0.4900,14535.00,13965.00
761,1128299,"West Gear",2020-07-27,West,Washington,Seattle,"Women's Street Footwear",54,124,6696.00,248.00,Online,0.4900,3414.96,3281.04
762,1128299,"Sports Direct",2020-07-27,South,Texas,Houston,"Women's Street Footwear",27,236,6372.00,261.00,Outlet,0.4900,3249.72,3122.28
763,1128299,"Sports Direct",2020-07-27,South,Texas,Houston,"Women's Street Footwear",32,176,5632.00,253.00,Online,0.4900,2872.32,2759.68
764,1128299,"West Gear",2020-07-28,West,Washington,Seattle,"Women's Athletic Footwear",69,117,8073.00,347.00,Online,0.4900,4117.23,3955.77
765,1128299,"West Gear",2020-07-28,West,Washington,Seattle,"Women's Athletic Footwear",70,450,31500.00,9450.00,In-store,0.4900,16065.00,15435.00
766,1128299,"Sports Direct",2020-07-28,South,Texas,Houston,"Women's Athletic Footwear",35,625,21875.00,9844.00,Outlet,0.4900,11156.25,10718.75
767,1128299,"Sports Direct",2020-07-28,South,Texas,Houston,"Women's Athletic Footwear",26,213,5538.00,277.00,Outlet,0.4900,2824.38,2713.62
768,1128299,"Sports Direct",2020-07-28,South,Texas,Houston,"Women's Athletic Footwear",34,175,5950.00,357.00,Online,0.4900,3034.50,2915.50
769,1128299,"West Gear",2020-07-29,West,Washington,Seattle,"Men's Apparel",85,115,9775.00,391.00,Online,0.4900,4985.25,4789.75
770,1128299,"West Gear",2020-07-29,West,Washington,Seattle,"Men's Apparel",90,425,38250.00,9563.00,In-store,0.4900,19507.50,18742.50
771,1128299,"Sports Direct",2020-07-29,South,Texas,Houston,"Men's Apparel",38,125,4750.00,214.00,Online,0.4900,2422.50,2327.50
772,1128299,"Sports Direct",2020-07-29,South,Texas,Houston,"Men's Apparel",28,160,4480.00,148.00,Outlet,0.4900,2284.80,2195.20
773,1128299,"Sports Direct",2020-07-29,South,Texas,Houston,"Men's Apparel",40,500,20000.00,6000.00,Outlet,0.4900,10200.00,9800.00
774,1128299,"West Gear",2020-07-30,West,Washington,Seattle,"Women's Apparel",95,550,52250.00,10450.00,In-store,0.4900,26647.50,25602.50
775,1128299,"West Gear",2020-07-30,West,Washington,Seattle,"Women's Apparel",88,138,12144.00,376.00,Online,0.4900,6193.44,5950.56
776,1128299,"Sports Direct",2020-07-30,South,Texas,Houston,"Women's Apparel",35,700,24500.00,12250.00,Outlet,0.4900,12495.00,12005.00
777,1128299,"Sports Direct",2020-07-30,South,Texas,Houston,"Women's Apparel",34,196,6664.00,420.00,Online,0.4900,3398.64,3265.36
778,1128299,"Sports Direct",2020-07-30,South,Texas,Houston,"Women's Apparel",26,231,6006.00,330.00,Outlet,0.4900,3063.06,2942.94
779,1128299,"West Gear",2020-07-31,West,Washington,Seattle,"Men's Street Footwear",78,188,14664.00,587.00,Online,0.4900,7478.64,7185.36
780,1128299,"West Gear",2020-07-31,West,Washington,Seattle,"Men's Street Footwear",80,750,60000.00,18000.00,In-store,0.4900,30600.00,29400.00
781,1128299,"Sports Direct",2020-07-31,South,Texas,Houston,"Men's Street Footwear",20,306,6120.00,257.00,Outlet,0.4900,3121.20,2998.80
782,1128299,"Sports Direct",2020-07-31,South,Texas,Houston,"Men's Street Footwear",29,254,7366.00,331.00,Online,0.4900,3756.66,3609.34
783,1128299,"Sports Direct",2020-07-31,South,Texas,Houston,"Men's Street Footwear",30,875,26250.00,9188.00,Outlet,0.4900,13387.50,12862.50
784,1128299,"West Gear",2020-08-01,West,Washington,Seattle,"Men's Athletic Footwear",77,195,15015.00,571.00,Online,0.4900,7657.65,7357.35
785,1128299,"West Gear",2020-08-01,West,Washington,Seattle,"Men's Athletic Footwear",85,750,63750.00,15938.00,In-store,0.4900,32512.50,31237.50
786,1128299,"Sports Direct",2020-08-01,South,Texas,Houston,"Men's Athletic Footwear",39,236,9204.00,414.00,Online,0.4900,4694.04,4509.96
787,1128299,"Sports Direct",2020-08-01,South,Texas,Houston,"Men's Athletic Footwear",30,263,7890.00,308.00,Outlet,0.4900,4023.90,3866.10
788,1128299,"West Gear",2020-08-02,West,Washington,Seattle,"Women's Street Footwear",80,550,44000.00,11000.00,In-store,0.4900,22440.00,21560.00
789,1128299,"West Gear",2020-08-02,West,Washington,Seattle,"Women's Street Footwear",73,138,10074.00,393.00,Online,0.4900,5137.74,4936.26
790,1128299,"Sports Direct",2020-08-02,South,Texas,Houston,"Women's Street Footwear",23,224,5152.00,216.00,Outlet,0.4900,2627.52,2524.48
791,1128299,"Sports Direct",2020-08-02,South,Texas,Houston,"Women's Street Footwear",32,182,5824.00,285.00,Online,0.4900,2970.24,2853.76
792,1128299,"Sports Direct",2020-08-02,South,Texas,Houston,"Women's Street Footwear",35,700,24500.00,8575.00,Outlet,0.4900,12495.00,12005.00
793,1128299,"West Gear",2020-08-03,West,Washington,Seattle,"Women's Athletic Footwear",80,550,44000.00,13200.00,In-store,0.4900,22440.00,21560.00
794,1128299,"West Gear",2020-08-03,West,Washington,Seattle,"Women's Athletic Footwear",76,138,10488.00,451.00,Online,0.4900,5348.88,5139.12
795,1128299,"Sports Direct",2020-08-03,South,Texas,Houston,"Women's Athletic Footwear",37,174,6438.00,373.00,Online,0.4900,3283.38,3154.62
796,1128299,"Sports Direct",2020-08-03,South,Texas,Houston,"Women's Athletic Footwear",40,600,24000.00,10800.00,Outlet,0.4900,12240.00,11760.00
797,1128299,"Sports Direct",2020-08-03,South,Texas,Houston,"Women's Athletic Footwear",30,204,6120.00,294.00,Outlet,0.4900,3121.20,2998.80
798,1128299,"West Gear",2020-08-04,West,Washington,Seattle,"Men's Apparel",82,133,10906.00,414.00,Online,0.4900,5562.06,5343.94
799,1128299,"West Gear",2020-08-04,West,Washington,Seattle,"Men's Apparel",90,475,42750.00,10688.00,In-store,0.4900,21802.50,20947.50
800,1128299,"Sports Direct",2020-08-04,South,Texas,Houston,"Men's Apparel",45,500,22500.00,6750.00,Outlet,0.4900,11475.00,11025.00
801,1128299,"Sports Direct",2020-08-04,South,Texas,Houston,"Men's Apparel",35,155,5425.00,174.00,Outlet,0.4900,2766.75,2658.25
802,1128299,"Sports Direct",2020-08-04,South,Texas,Houston,"Men's Apparel",41,125,5125.00,205.00,Online,0.4900,2613.75,2511.25
803,1128299,"West Gear",2020-08-05,West,Washington,Seattle,"Women's Apparel",86,150,12900.00,439.00,Online,0.4900,6579.00,6321.00
804,1128299,"West Gear",2020-08-05,West,Washington,Seattle,"Women's Apparel",95,575,54625.00,10925.00,In-store,0.4900,27858.75,26766.25
805,1128299,"Sports Direct",2020-08-05,South,Texas,Houston,"Women's Apparel",40,650,26000.00,13000.00,Outlet,0.4900,13260.00,12740.00
806,1128299,"Sports Direct",2020-08-05,South,Texas,Houston,"Women's Apparel",29,228,6612.00,364.00,Outlet,0.4900,3372.12,3239.88
807,1128299,"Sports Direct",2020-08-05,South,Texas,Houston,"Women's Apparel",39,189,7371.00,442.00,Online,0.4900,3759.21,3611.79
808,1185732,"Foot Locker",2020-08-06,West,Washington,Seattle,"Men's Street Footwear",44,273,12012.00,661.00,Online,0.4900,6126.12,5885.88
809,1185732,"Foot Locker",2020-08-06,West,Washington,Seattle,"Men's Street Footwear",45,1050,47250.00,21263.00,In-store,0.4900,24097.50,23152.50
810,1128299,"Sports Direct",2020-08-06,South,Texas,Houston,"Men's Street Footwear",30,900,27000.00,9450.00,Outlet,0.4900,13770.00,13230.00
811,1128299,"Sports Direct",2020-08-06,South,Texas,Houston,"Men's Street Footwear",27,234,6318.00,303.00,Online,0.4900,3222.18,3095.82
812,1128299,"Sports Direct",2020-08-06,South,Texas,Houston,"Men's Street Footwear",23,306,7038.00,260.00,Outlet,0.4900,3589.38,3448.62
813,1185732,"Foot Locker",2020-08-07,West,Washington,Seattle,"Men's Athletic Footwear",41,221,9061.00,444.00,Online,0.4900,4621.11,4439.89
814,1185732,"Foot Locker",2020-08-07,West,Washington,Seattle,"Men's Athletic Footwear",45,850,38250.00,13388.00,In-store,0.4900,19507.50,18742.50
815,1128299,"Sports Direct",2020-08-07,South,Texas,Houston,"Men's Athletic Footwear",29,306,8874.00,364.00,Outlet,0.4900,4525.74,4348.26
816,1128299,"Sports Direct",2020-08-07,South,Texas,Houston,"Men's Athletic Footwear",38,225,8550.00,385.00,Online,0.4900,4360.50,4189.50
817,1128299,"Sports Direct",2020-08-07,South,Texas,Houston,"Men's Athletic Footwear",40,900,36000.00,12600.00,Outlet,0.4900,18360.00,17640.00
818,1185732,"Foot Locker",2020-08-08,West,Washington,Seattle,"Women's Street Footwear",34,230,7820.00,305.00,Online,0.4900,3988.20,3831.80
819,1185732,"Foot Locker",2020-08-08,West,Washington,Seattle,"Women's Street Footwear",35,850,29750.00,7438.00,In-store,0.4900,15172.50,14577.50
820,1128299,"Sports Direct",2020-08-08,South,Texas,Houston,"Women's Street Footwear",35,725,25375.00,8881.00,Outlet,0.4900,12941.25,12433.75
821,1128299,"Sports Direct",2020-08-08,South,Texas,Houston,"Women's Street Footwear",24,232,5568.00,206.00,Outlet,0.4900,2839.68,2728.32
822,1128299,"Sports Direct",2020-08-08,South,Texas,Houston,"Women's Street Footwear",34,203,6902.00,317.00,Online,0.4900,3520.02,3381.98
823,1185732,"Foot Locker",2020-08-09,West,Washington,Seattle,"Women's Athletic Footwear",40,700,28000.00,8400.00,In-store,0.4900,14280.00,13720.00
824,1185732,"Foot Locker",2020-08-09,West,Washington,Seattle,"Women's Athletic Footwear",38,175,6650.00,266.00,Online,0.4900,3391.50,3258.50
825,1128299,"Sports Direct",2020-08-09,South,Texas,Houston,"Women's Athletic Footwear",36,163,5868.00,346.00,Online,0.4900,2992.68,2875.32
826,1128299,"Sports Direct",2020-08-09,South,Texas,Houston,"Women's Athletic Footwear",28,213,5964.00,286.00,Outlet,0.4900,3041.64,2922.36
827,1128299,"Sports Direct",2020-08-09,South,Texas,Houston,"Women's Athletic Footwear",40,625,25000.00,11250.00,Outlet,0.4900,12750.00,12250.00
828,1185732,"Foot Locker",2020-08-10,Southeast,Florida,Miami,"Men's Apparel",55,750,41250.00,14438.00,In-store,0.4900,21037.50,20212.50
829,1185732,"Foot Locker",2020-08-10,Southeast,Florida,Miami,"Men's Apparel",50,195,9750.00,488.00,Online,0.4900,4972.50,4777.50
830,1128299,Walmart,2020-08-10,South,Texas,Houston,"Men's Apparel",42,147,6174.00,259.00,Online,0.4900,3148.74,3025.26
831,1128299,Walmart,2020-08-10,South,Texas,Houston,"Men's Apparel",34,179,6086.00,207.00,Outlet,0.4900,3103.86,2982.14
832,1128299,Walmart,2020-08-10,South,Texas,Houston,"Men's Apparel",45,525,23625.00,7088.00,Outlet,0.4900,12048.75,11576.25
833,1185732,"Foot Locker",2020-08-11,Southeast,Florida,Miami,"Women's Apparel",45,850,38250.00,19125.00,In-store,0.4900,19507.50,18742.50
834,1185732,"Foot Locker",2020-08-11,Southeast,Florida,Miami,"Women's Apparel",41,247,10127.00,628.00,Online,0.4900,5164.77,4962.23
835,1128299,Walmart,2020-08-11,South,Texas,Houston,"Women's Apparel",27,272,7344.00,404.00,Outlet,0.4900,3745.44,3598.56
836,1128299,Walmart,2020-08-11,South,Texas,Houston,"Women's Apparel",39,232,9048.00,552.00,Online,0.4900,4614.48,4433.52
837,1128299,Walmart,2020-08-11,South,Texas,Houston,"Women's Apparel",40,800,32000.00,16000.00,Outlet,0.4900,16320.00,15680.00
838,1185732,"Foot Locker",2020-08-12,Southeast,Florida,Miami,"Men's Street Footwear",43,319,13717.00,782.00,Online,0.4900,6995.67,6721.33
839,1185732,"Foot Locker",2020-08-12,Southeast,Florida,Miami,"Men's Street Footwear",45,1100,49500.00,22275.00,In-store,0.4900,25245.00,24255.00
840,1128299,Walmart,2020-08-12,South,Texas,Houston,"Men's Street Footwear",30,925,27750.00,9713.00,Outlet,0.4900,14152.50,13597.50
841,1128299,Walmart,2020-08-12,South,Texas,Houston,"Men's Street Footwear",29,268,7772.00,373.00,Online,0.4900,3963.72,3808.28
842,1128299,Walmart,2020-08-12,South,Texas,Houston,"Men's Street Footwear",24,315,7560.00,295.00,Outlet,0.4900,3855.60,3704.40
843,1185732,"Foot Locker",2020-08-13,Southeast,Florida,Miami,"Men's Athletic Footwear",43,195,8385.00,411.00,Online,0.4900,4276.35,4108.65
844,1185732,"Foot Locker",2020-08-13,Southeast,Florida,Miami,"Men's Athletic Footwear",45,750,33750.00,11813.00,In-store,0.4900,17212.50,16537.50
845,1128299,Walmart,2020-08-13,South,Texas,Houston,"Men's Athletic Footwear",30,287,8610.00,362.00,Outlet,0.4900,4391.10,4218.90
846,1128299,Walmart,2020-08-13,South,Texas,Houston,"Men's Athletic Footwear",38,259,9842.00,453.00,Online,0.4900,5019.42,4822.58
847,1128299,Walmart,2020-08-13,South,Texas,Houston,"Men's Athletic Footwear",40,925,37000.00,12950.00,Outlet,0.4900,18870.00,18130.00
848,1185732,"Foot Locker",2020-08-14,Southeast,Florida,Miami,"Women's Street Footwear",32,240,7680.00,292.00,Online,0.4900,3916.80,3763.20
849,1185732,"Foot Locker",2020-08-14,Southeast,Florida,Miami,"Women's Street Footwear",35,800,28000.00,7000.00,In-store,0.4900,14280.00,13720.00
850,1128299,Walmart,2020-08-14,South,Texas,Houston,"Women's Street Footwear",35,775,27125.00,9494.00,Outlet,0.4900,13833.75,13291.25
851,1128299,Walmart,2020-08-14,South,Texas,Houston,"Women's Street Footwear",23,240,5520.00,204.00,Outlet,0.4900,2815.20,2704.80
852,1128299,Walmart,2020-08-14,South,Texas,Houston,"Women's Street Footwear",33,225,7425.00,356.00,Online,0.4900,3786.75,3638.25
853,1185732,"West Gear",2020-08-15,Southeast,Florida,Miami,"Women's Athletic Footwear",40,675,27000.00,8100.00,In-store,0.4900,13770.00,13230.00
854,1185732,"West Gear",2020-08-15,Southeast,Florida,Miami,"Women's Athletic Footwear",38,169,6422.00,283.00,Online,0.4900,3275.22,3146.78
855,1128299,Walmart,2020-08-15,South,Texas,Houston,"Women's Athletic Footwear",39,189,7371.00,428.00,Online,0.4900,3759.21,3611.79
856,1128299,Walmart,2020-08-15,South,Texas,Houston,"Women's Athletic Footwear",31,245,7595.00,387.00,Outlet,0.4900,3873.45,3721.55
857,1128299,Walmart,2020-08-15,South,Texas,Houston,"Women's Athletic Footwear",40,700,28000.00,12600.00,Outlet,0.4900,14280.00,13720.00
858,1185732,"Foot Locker",2020-08-16,Southeast,Florida,Miami,"Men's Apparel",55,750,41250.00,14438.00,In-store,0.4900,21037.50,20212.50
859,1185732,"Foot Locker",2020-08-16,Southeast,Florida,Miami,"Men's Apparel",53,218,11554.00,555.00,Online,0.4900,5892.54,5661.46
860,1128299,Walmart,2020-08-16,South,Texas,Houston,"Men's Apparel",35,180,6300.00,221.00,Outlet,0.4900,3213.00,3087.00
861,1128299,Walmart,2020-08-16,South,Texas,Houston,"Men's Apparel",42,168,7056.00,282.00,Online,0.4900,3598.56,3457.44
862,1128299,Walmart,2020-08-16,South,Texas,Houston,"Men's Apparel",45,600,27000.00,8100.00,Outlet,0.4900,13770.00,13230.00
863,1185732,"Foot Locker",2020-08-17,Southeast,Florida,Miami,"Women's Apparel",45,850,38250.00,19125.00,In-store,0.4900,19507.50,18742.50
864,1185732,"Foot Locker",2020-08-17,Southeast,Florida,Miami,"Women's Apparel",41,221,9061.00,589.00,Online,0.4900,4621.11,4439.89
865,1128299,Walmart,2020-08-17,South,Texas,Houston,"Women's Apparel",32,295,9440.00,538.00,Outlet,0.4900,4814.40,4625.60
866,1128299,Walmart,2020-08-17,South,Texas,Houston,"Women's Apparel",37,276,10212.00,643.00,Online,0.4900,5208.12,5003.88
867,1128299,Walmart,2020-08-17,South,Texas,Houston,"Women's Apparel",40,950,38000.00,19000.00,Outlet,0.4900,19380.00,18620.00
868,1185732,"Foot Locker",2020-08-18,Southeast,Florida,Miami,"Men's Street Footwear",41,268,10988.00,659.00,Online,0.4900,5603.88,5384.12
869,1185732,"Foot Locker",2020-08-18,Southeast,Florida,Miami,"Men's Street Footwear",45,1070,48150.00,21668.00,In-store,0.4900,24556.50,23593.50
870,1128299,Walmart,2020-08-18,South,Texas,Houston,"Men's Street Footwear",28,295,8260.00,339.00,Outlet,0.4900,4212.60,4047.40
871,1128299,Walmart,2020-08-18,South,Texas,Houston,"Men's Street Footwear",39,238,9282.00,436.00,Online,0.4900,4733.82,4548.18
872,1128299,Walmart,2020-08-18,South,Texas,Houston,"Men's Street Footwear",40,950,38000.00,13300.00,Outlet,0.4900,19380.00,18620.00
873,1185732,"Foot Locker",2020-08-19,Southeast,Florida,Miami,"Men's Athletic Footwear",45,750,33750.00,11813.00,In-store,0.4900,17212.50,16537.50
874,1185732,"Foot Locker",2020-08-19,Southeast,Florida,Miami,"Men's Athletic Footwear",42,225,9450.00,454.00,Online,0.4900,4819.50,4630.50
875,1128299,Walmart,2020-08-19,South,Texas,Houston,"Men's Athletic Footwear",33,323,10659.00,448.00,Outlet,0.4900,5436.09,5222.91
876,1128299,Walmart,2020-08-19,South,Texas,Houston,"Men's Athletic Footwear",42,238,9996.00,450.00,Online,0.4900,5097.96,4898.04
877,1128299,Walmart,2020-08-19,South,Texas,Houston,"Men's Athletic Footwear",45,950,42750.00,14963.00,Outlet,0.4900,21802.50,20947.50
878,1185732,"Foot Locker",2020-08-20,Southeast,Florida,Miami,"Women's Street Footwear",35,775,27125.00,6781.00,In-store,0.4900,13833.75,13291.25
879,1185732,"Foot Locker",2020-08-20,Southeast,Florida,Miami,"Women's Street Footwear",32,217,6944.00,243.00,Online,0.4900,3541.44,3402.56
880,1128299,Walmart,2020-08-20,South,Texas,Houston,"Women's Street Footwear",37,232,8584.00,421.00,Online,0.4900,4377.84,4206.16
881,1128299,Walmart,2020-08-20,South,Texas,Houston,"Women's Street Footwear",27,264,7128.00,285.00,Outlet,0.4900,3635.28,3492.72
882,1128299,Walmart,2020-08-20,South,Texas,Houston,"Women's Street Footwear",40,800,32000.00,11200.00,Outlet,0.4900,16320.00,15680.00
883,1185732,"Foot Locker",2020-08-21,Southeast,Florida,Miami,"Women's Athletic Footwear",40,625,25000.00,7500.00,In-store,0.4900,12750.00,12250.00
884,1185732,"Foot Locker",2020-08-21,Southeast,Florida,Miami,"Women's Athletic Footwear",36,175,6300.00,252.00,Online,0.4900,3213.00,3087.00
885,1128299,Walmart,2020-08-21,South,Texas,Houston,"Women's Athletic Footwear",26,263,6838.00,328.00,Outlet,0.4900,3487.38,3350.62
886,1128299,Walmart,2020-08-21,South,Texas,Houston,"Women's Athletic Footwear",38,203,7714.00,440.00,Online,0.4900,3934.14,3779.86
887,1128299,Walmart,2020-08-21,South,Texas,Houston,"Women's Athletic Footwear",40,750,30000.00,13500.00,Outlet,0.4900,15300.00,14700.00
888,1185732,"Foot Locker",2020-08-22,Southeast,Florida,Miami,"Men's Apparel",55,675,37125.00,12994.00,In-store,0.4900,18933.75,18191.25
889,1185732,"Foot Locker",2020-08-22,Southeast,Florida,Miami,"Men's Apparel",53,182,9646.00,444.00,Online,0.4900,4919.46,4726.54
890,1128299,Walmart,2020-08-22,South,Texas,Houston,"Men's Apparel",29,221,6409.00,205.00,Outlet,0.4900,3268.59,3140.41
891,1128299,Walmart,2020-08-22,South,Texas,Houston,"Men's Apparel",41,169,6929.00,312.00,Online,0.4900,3533.79,3395.21
892,1128299,Walmart,2020-08-22,South,Texas,Houston,"Men's Apparel",45,650,29250.00,8775.00,Outlet,0.4900,14917.50,14332.50
893,1185732,"Foot Locker",2020-08-23,Southeast,Florida,Miami,"Women's Apparel",45,775,34875.00,17438.00,In-store,0.4900,17786.25,17088.75
894,1185732,"Foot Locker",2020-08-23,Southeast,Florida,Miami,"Women's Apparel",42,225,9450.00,605.00,Online,0.4900,4819.50,4630.50
895,1128299,Walmart,2020-08-23,South,Texas,Houston,"Women's Apparel",47,250,11750.00,752.00,Online,0.4900,5992.50,5757.50
896,1128299,Walmart,2020-08-23,South,Texas,Houston,"Women's Apparel",38,350,13300.00,758.00,Outlet,0.4900,6783.00,6517.00
897,1128299,Walmart,2020-08-23,South,Texas,Houston,"Women's Apparel",50,1000,50000.00,25000.00,Outlet,0.4900,25500.00,24500.00
898,1128299,Walmart,2020-08-24,South,Texas,Houston,"Men's Street Footwear",29,295,8555.00,342.00,Outlet,0.4900,4363.05,4191.95
899,1128299,Walmart,2020-08-24,South,Texas,Houston,"Men's Street Footwear",37,238,8806.00,396.00,Online,0.4900,4491.06,4314.94
900,1128299,Walmart,2020-08-24,South,Texas,Houston,"Men's Street Footwear",40,950,38000.00,13300.00,Outlet,0.4900,19380.00,18620.00
901,1128299,Walmart,2020-08-25,South,Texas,Houston,"Men's Athletic Footwear",45,950,42750.00,14963.00,Outlet,0.4900,21802.50,20947.50
902,1128299,Walmart,2020-08-25,South,Texas,Houston,"Men's Athletic Footwear",42,238,9996.00,460.00,Online,0.4900,5097.96,4898.04
903,1128299,Walmart,2020-08-25,South,Texas,Houston,"Men's Athletic Footwear",32,285,9120.00,383.00,Outlet,0.4900,4651.20,4468.80
904,1128299,Walmart,2020-08-26,South,Texas,Houston,"Women's Street Footwear",29,374,10846.00,445.00,Outlet,0.4900,5531.46,5314.54
905,1128299,Walmart,2020-08-26,South,Texas,Houston,"Women's Street Footwear",37,319,11803.00,531.00,Online,0.4900,6019.53,5783.47
906,1128299,Walmart,2020-08-26,South,Texas,Houston,"Women's Street Footwear",40,1100,44000.00,15400.00,Outlet,0.4900,22440.00,21560.00
907,1128299,Walmart,2020-08-27,South,Texas,Houston,"Women's Athletic Footwear",36,210,7560.00,454.00,Online,0.4900,3855.60,3704.40
908,1128299,Walmart,2020-08-27,South,Texas,Houston,"Women's Athletic Footwear",28,224,6272.00,326.00,Outlet,0.4900,3198.72,3073.28
909,1128299,Walmart,2020-08-27,South,Texas,Houston,"Women's Athletic Footwear",40,700,28000.00,12600.00,Outlet,0.4900,14280.00,13720.00
910,1128299,Walmart,2020-08-28,South,Texas,Houston,"Men's Apparel",45,700,31500.00,9450.00,Outlet,0.4900,16065.00,15435.00
911,1128299,Walmart,2020-08-28,South,Texas,Houston,"Men's Apparel",33,217,7161.00,258.00,Outlet,0.4900,3652.11,3508.89
912,1128299,Walmart,2020-08-28,South,Texas,Houston,"Men's Apparel",41,196,8036.00,321.00,Online,0.4900,4098.36,3937.64
913,1128299,Walmart,2020-08-29,South,Texas,Houston,"Women's Apparel",36,302,10872.00,565.00,Outlet,0.4900,5544.72,5327.28
914,1128299,Walmart,2020-08-29,South,Texas,Houston,"Women's Apparel",47,293,13771.00,868.00,Online,0.4900,7023.21,6747.79
915,1128299,Walmart,2020-08-29,South,Texas,Houston,"Women's Apparel",50,975,48750.00,24375.00,Outlet,0.4900,24862.50,23887.50
916,1128299,Walmart,2020-08-30,South,Texas,Houston,"Men's Street Footwear",40,925,37000.00,12950.00,Outlet,0.4900,18870.00,18130.00
917,1128299,Walmart,2020-08-30,South,Texas,Houston,"Men's Street Footwear",37,268,9916.00,486.00,Online,0.4900,5057.16,4858.84
918,1128299,Walmart,2020-08-30,South,Texas,Houston,"Men's Street Footwear",27,305,8235.00,305.00,Outlet,0.4900,4199.85,4035.15
919,1128299,Walmart,2020-08-31,South,Texas,Houston,"Men's Athletic Footwear",41,259,10619.00,478.00,Online,0.4900,5415.69,5203.31
920,1128299,Walmart,2020-08-31,South,Texas,Houston,"Men's Athletic Footwear",33,305,10065.00,382.00,Outlet,0.4900,5133.15,4931.85
921,1128299,Walmart,2020-08-31,South,Texas,Houston,"Men's Athletic Footwear",45,925,41625.00,14569.00,Outlet,0.4900,21228.75,20396.25
922,1128299,Walmart,2020-09-01,South,Texas,Houston,"Women's Street Footwear",40,1100,44000.00,15400.00,Outlet,0.4900,22440.00,21560.00
923,1128299,Walmart,2020-09-01,South,Texas,Houston,"Women's Street Footwear",39,297,11583.00,533.00,Online,0.4900,5907.33,5675.67
924,1128299,Walmart,2020-09-01,South,Texas,Houston,"Women's Street Footwear",29,374,10846.00,445.00,Outlet,0.4900,5531.46,5314.54
925,1128299,Walmart,2020-09-02,South,Texas,Houston,"Women's Athletic Footwear",38,189,7182.00,424.00,Online,0.4900,3662.82,3519.18
926,1128299,Walmart,2020-09-02,South,Texas,Houston,"Women's Athletic Footwear",30,215,6450.00,310.00,Outlet,0.4900,3289.50,3160.50
927,1128299,Walmart,2020-09-02,South,Texas,Houston,"Women's Athletic Footwear",40,650,26000.00,11700.00,Outlet,0.4900,13260.00,12740.00
928,1128299,Walmart,2020-09-03,South,Texas,Houston,"Men's Apparel",45,650,29250.00,8775.00,Outlet,0.4900,14917.50,14332.50
929,1128299,Walmart,2020-09-03,South,Texas,Houston,"Men's Apparel",35,228,7980.00,271.00,Outlet,0.4900,4069.80,3910.20
